index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
2d5c6a1329bca6215bf59be171f9bd18,2026-03-02T01:10:12Z,'avalanche snow',www.cbc.ca,en,0.8,Snowmobiler dies in Kootenay Pass avalanche as forecasters warn of high risks in B.C.’s backcountry,"A snowmobiler has died in B.C.’s Interior after an avalanche in the Kootenay Pass area on Saturday, as forecasters warn hazardous conditions persist across the province.",https://www.cbc.ca/news/canada/british-columbia/fatal-avalanche-at-kootenay-pass-bc-9.7110689,"https://i.cbc.ca/ais/1.6273967,1699847723000/full/max/0/default.jpg?im=Crop%2Crect%3D%280%2C0%2C1919%2C1079%29%3BResize%3D620",http://web.archive.org/web/20260302020808/https://www.cbc.ca/news/canada/british-columbia/fatal-avalanche-at-kootenay-pass-bc-9.7110689,"A snowmobiler has died in B.C.s Interior after an avalanche in the Kootenay Pass area on Saturday, as forecasters warn hazardous conditions persist across the province.
Avalanche Canada said two sno… [+3792 chars]",,"Schneemobilfahrer kommt bei Lawine am Kootenay Pass ums Leben, während Meteorologen vor hohen Risiken im Hinterland von B.C. warnen. Ein Schneemobilfahrer ist im Landesinneren von B.C. nach einer Lawine im Gebiet des Kootenay-Passes am Samstag ums Leben gekommen, während Meteorologen warnen, dass in der gesamten Provinz weiterhin gefährliche Bedingungen herrschen.","Snowmobiler dies in Kootenay Pass avalanche as forecasters warn of high risks in B.C.’s backcountry. A snowmobiler has died in B.C.’s Interior after an avalanche in the Kootenay Pass area on Saturday, as forecasters warn hazardous conditions persist across the province.","Snowmobiler moritur in Kootenay NIVIS Transi ut forecasters monent periculorum magnorum in B.C. in patria. A snowmobiler in B.C. Interiore mortuus est post montem cadentem in area Kootenay die Sabbati, ut forecasters monent condiciones ancipites per provinciam perstare.",2026-03-03 22:39:36+00:00
667260e424328ed2b83f312a4a9b41ed,2026-03-03T06:36:48Z,'avalanche protection',sports.yahoo.com,en,0.2,Toews scores late winner as Avalanche beat Kings 4-2 in Los Angeles' first game under new coach,"Devon Toews scored the tiebreaking goal late in the third period, Martin Necas added an empty-netter to go with two assists, and the Colorado Avalanche defeated the Los Angeles Kings 4-2 on Monday night. Toews got free in the slot and converted Nathan MacKinn…",https://sports.yahoo.com/articles/toews-scores-winner-avalanche-beat-063648467.html,https://s.yimg.com/ny/api/res/1.2/16ZXSpOd.IYMMPdTJHs7wg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/ap.org/af2f748bbbaa67075a2fe3c5a7a73eee,,"LOS ANGELES (AP) Devon Toews scored the tiebreaking goal late in the third period, Martin Necas added an empty-netter to go with two assists, and the Colorado Avalanche defeated the Los Angeles Kings… [+1502 chars]",,"Toews erzielt den späten Siegtreffer, als Avalanche die Kings im ersten Spiel von Los Angeles unter neuem Trainer mit 4:2 besiegte. Devon Toews erzielte gegen Ende des dritten Drittels den entscheidenden Treffer, Martin Necas erzielte vor Schluss einen leeren Treffer und zwei Assists, und die Colorado Avalanche besiegten die Los Angeles Kings am Montagabend mit 4:2. Toews kam im Slot frei und verwandelte Nathan MacKinn …","Toews scores late winner as Avalanche beat Kings 4-2 in Los Angeles' first game under new coach. Devon Toews scored the tiebreaking goal late in the third period, Martin Necas added an empty-netter to go with two assists, and the Colorado Avalanche defeated the Los Angeles Kings 4-2 on Monday night. Toews got free in the slot and converted Nathan MacKinn…","Toews pereuntis nuper victor sicut Avalanche reges 4-2 verberavit in primo lusu Los Angeles sub nova raeda. Devon Toews metam nuper in tertia periodo ligavit, Martin Necas inanem rete adiunxit ut cum duobus auxiliis proficisceretur, et Colorado Avalanche Los Angeles Kings 4-2 nocte Lunae vicit. Toews obtinuit gratis in socors et convertit Nathan MacKinn ...",2026-03-05 23:04:58+00:00
d679414368edff9c47fb229e6aab50a9,2026-03-03T07:47:52Z,'avalanche protection',www.thesportingtribune.com,en,0.2,Kings can't get past Avalanche despite individual standouts,"Despite Anton Forsberg’s 35-save performance and Angus Booth’s first career goal, the Avalanche’s attack proved to be too much as the Kings lost in D.J. Smith’s first game as Los Angeles’ interim head coach.",https://www.thesportingtribune.com/2026/03/02/kings-cant-get-past-avalanche-despite-individual-standouts,https://s.yimg.com/os/en/the_sporting_tribune_articles_423/0032b6d5b0430489ae838a63de0fdcaa,,"The Los Angeles Kings held their own against the Colorado Avalanche for most of the night, with multiple players getting individual highlights. In the end, it wasnt enough.
Despite Anton Forsbergs e… [+3162 chars]",,"Trotz individueller herausragender Leistungen kommen die Kings nicht an Avalanche vorbei. Trotz Anton Forsbergs Leistung von 35 Paraden und Angus Booths erstem Karrieretor erwies sich der Angriff der Avalanche als zu viel, da die Kings in D.J. verloren. Smiths erstes Spiel als Interimstrainer von Los Angeles.","Kings can't get past Avalanche despite individual standouts. Despite Anton Forsberg’s 35-save performance and Angus Booth’s first career goal, the Avalanche’s attack proved to be too much as the Kings lost in D.J. Smith’s first game as Los Angeles’ interim head coach.","Regum praeteritum NIVIS non obstante singula signa. Quamvis Anton Forsberg 35-salva observantia et primus finis vitae Angus Booth, impetus Avalanche nimium probatus est quam Reges amissi in D.J. Smith primus ludus est interim raeda Los Angeles.",2026-03-05 23:04:58+00:00
36460ab57199b0ae73ff3858f850b6d3,2026-03-04T19:06:59Z,'avalanche protection',theconversation.com,en,0.3,The Liberal Party’s current woes are many. Sidelining Victoria is one of them,The federal Liberal Party has not had a leader from Victoria since 1990. It says a lot about its electoral slide and its shift to the right.,https://theconversation.com/the-liberal-partys-current-woes-are-many-sidelining-victoria-is-one-of-them-262431,https://images.theconversation.com/files/720611/original/file-20260226-57-ssbt9y.jpg?ixlib=rb-4.1.0&rect=0%2C0%2C4000%2C2000&q=45&auto=format&w=1356&h=668&fit=crop,,"The recent elevation of Angus Taylor to leader of the Liberal Party generated an expected avalanche of commentary. The reactions ranged over most points of the compass. In some, Taylor was depicted a… [+9230 chars]",,Die aktuellen Probleme der Liberalen Partei sind vielfältig. Victoria ins Abseits zu drängen ist eine davon. Die Bundesliberale Partei hatte seit 1990 keinen Anführer mehr aus Victoria. Das sagt viel über ihren Wahlrückgang und ihren Rechtsruck aus.,The Liberal Party’s current woes are many. Sidelining Victoria is one of them. The federal Liberal Party has not had a leader from Victoria since 1990. It says a lot about its electoral slide and its shift to the right.,Factio Liberalis venae malae multae sunt. Sidelining Victoria una ex illis est. Factio Liberalis foederati ducem ex Victoria ab anno 1990 non habuit. Multa dicit de lapsus comitiorum et de eius mutatione in ius.,2026-03-05 23:04:58+00:00
8236b1d3a3b8ee18489435be17858dc4,2026-03-04T14:47:19Z,'avalanche missing',www.theatlantic.com,en,0.7,California’s Deadliest Avalanche Turned on One Choice,Why did a group of 15 skiers take a risky route on a dangerous day?,https://www.theatlantic.com/science/2026/03/californias-deadliest-avalanche-castle-peak/686227/,https://cdn.theatlantic.com/thumbor/pG2lO5lJp94Dq46jHRWn80fa2FE=/0x213:9984x5413/1200x625/media/img/mt/2026/03/2026_03_02_avalanche/original.jpg,http://web.archive.org/web/20260304174117/https://www.theatlantic.com/science/2026/03/californias-deadliest-avalanche-castle-peak/686227/,"On the morning of the deadliest avalanche in California’s modern history, Cody Townsend was skiing above the west shore of Lake Tahoe. People like him, who live for untracked expanses of wilderness s… [+16678 chars]",,Kaliforniens tödlichste Lawine war auf One Choice zurückzuführen. Warum nahm eine Gruppe von 15 Skifahrern an einem gefährlichen Tag eine riskante Route?,California’s Deadliest Avalanche Turned on One Choice. Why did a group of 15 skiers take a risky route on a dangerous day?,California's Deadliest Avalanche in One Choice vertitur. Cur coetus XV nartatores sumunt periculosum iter in ancipiti die?,2026-03-05 23:04:58+00:00
6546c5d1bf8a48e570e64988523a0b37,2026-03-01T09:10:44Z,'avalanche climate change',consent.yahoo.com,en,0.2,Avalanche visit the Kings after Makar's 2-goal game,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e76b379b-2a72-4933-8059-f52f45c6b106,,,"If you click 'Accept all', we and our partners, including 246 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,Avalanche besucht die Kings nach Makars 2-Tore-Spiel. Keiner,Avalanche visit the Kings after Makar's 2-goal game. None,Avalanche visitare reges post ludum Makar scriptor 2-finis. Nullus,2026-03-06 22:38:46+00:00
1c0b39a33bcdc410c7c6b7b940312c01,2026-03-01T15:14:00Z,'avalanche climate change',consent.yahoo.com,en,0.2,List of 2026 Avalanche ELC Decisions,Are there any prospect signings on the horizon?,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a1865db4-c457-4c02-80f2-6c1711832ae4,,,"If you click 'Accept all', we and our partners, including 246 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,Liste der Lawinen-ELC-Entscheidungen 2026. Sind potenzielle Neuverpflichtungen in Sicht?,List of 2026 Avalanche ELC Decisions. Are there any prospect signings on the horizon?,Index 2026 Avalanche ELC Decisiones. An ulla signorum prospectus in horizonte est?,2026-03-06 22:38:46+00:00
95a472d8255e34c8456d0b6f05610d35,2026-03-02T19:00:27Z,'avalanche climate change',consent.yahoo.com,en,0.2,Avalanche Management at Flames‑Ducks Game Sparks Trade‑Deadline Speculation,"Multiple Avalanche management, including General Manager Chris MacFarland, were at the Flames-Ducks game. With General Manager Chris Conroy in the building, what kind of discussions could have been that night?",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f4ce4bc9-2635-467d-8e68-4cfed1f93552,,,"If you click 'Accept all', we and our partners, including 246 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,"Lawinenmanagement beim Flames-Ducks-Spiel löst Spekulationen über die Handelsfrist aus. Mehrere Avalanche-Manager, darunter General Manager Chris MacFarland, waren beim Flames-Ducks-Spiel anwesend. Was für Gespräche hätte es an diesem Abend geben können, als General Manager Chris Conroy im Gebäude war?","Avalanche Management at Flames‑Ducks Game Sparks Trade‑Deadline Speculation. Multiple Avalanche management, including General Manager Chris MacFarland, were at the Flames-Ducks game. With General Manager Chris Conroy in the building, what kind of discussions could have been that night?","NIVIS Management ad Flames Anates Ludus Scintillae Trade‑Deadline Speculation. Multiplices Avalanche administrationes, inter Procurator Generalis Chris MacFarland, in ludo Flammae-Anates erant. Cum Procurator Generalis Chris Conroy in aedificio, quales disputationes illa nocte esse potuerunt?",2026-03-06 22:38:46+00:00
e6931c61665ed1dd4e165d0b4a4d9010,2026-03-02T22:10:03Z,'avalanche climate change',consent.yahoo.com,en,0.2,Kings Vs Avalanche Game Preview: Kenny Connors Makes His NHL Debut,The LA Kings host the league-best Colorado Avalanche as they look to get their new coach his first win.,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8d66f856-19e2-4d2e-b173-624be540c62c,,,"If you click 'Accept all', we and our partners, including 246 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,Kings vs. Avalanche Spielvorschau: Kenny Connors gibt sein NHL-Debüt. Die LA Kings sind Gastgeber der besten Colorado Avalanche der Liga und wollen ihrem neuen Trainer den ersten Sieg bescheren.,Kings Vs Avalanche Game Preview: Kenny Connors Makes His NHL Debut. The LA Kings host the league-best Colorado Avalanche as they look to get their new coach his first win.,"Reges Vs Avalanche Ludus Praevius: Kenny Connors Suum NHL Debut facit. The LA Kings host the foeded-optimi Colorado Avalanche, spectantes ut novam raedam primam suam vincerent.",2026-03-06 22:38:46+00:00
dea2a23cffc6fa4d495f5489f8f7417b,2026-03-03T02:30:00Z,'avalanche climate change',consent.yahoo.com,en,0.2,Open Thread: Colorado Avalanche vs. Los Angeles Kings (8:30 p.m.),It’s another Colorado Avalanche game day!,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_88c0378a-2527-45d5-b7a9-b3422a5aa931,,,"If you click 'Accept all', we and our partners, including 246 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",,Offener Thread: Colorado Avalanche vs. Los Angeles Kings (20:30 Uhr). Es ist ein weiterer Spieltag der Colorado Avalanche!,Open Thread: Colorado Avalanche vs. Los Angeles Kings (8:30 p.m.). It’s another Colorado Avalanche game day!,Aperi Thread: Colorado Avalanche vs. Los Angeles Kings (8:30 a.m.). Alterum est dies ludorum Colorado Avalanche!,2026-03-06 22:38:46+00:00
